Report Date,Trading Date,Ticker,P/D Calc,P/D Display,P/D Result,P/D Year,P/D Quarter
3/17/2022,12/23/2020,AZBO,0.328297,0.33,Premium,2020,Q4-2020
3/17/2022,12/24/2020,AZBO,0.138055,0.14,Premium,2020,Q4-2020
3/17/2022,12/28/2020,AZBO,0.252416,0.25,Premium,2020,Q4-2020
3/17/2022,12/29/2020,AZBO,0.181973,0.18,Premium,2020,Q4-2020
3/17/2022,12/30/2020,AZBO,0.199671,0.2,Premium,2020,Q4-2020
3/17/2022,12/31/2020,AZBO,0.246806,0.25,Premium,2020,Q4-2020
3/17/2022,1/4/2021,AZBO,0.190278,0.19,Premium,2021,Q1-2021
3/17/2022,1/5/2021,AZBO,0.255994,0.26,Premium,2021,Q1-2021
3/17/2022,1/6/2021,AZBO,0.234369,0.23,Premium,2021,Q1-2021
3/17/2022,1/7/2021,AZBO,0.176054,0.18,Premium,2021,Q1-2021
3/17/2022,1/8/2021,AZBO,0.159703,0.16,Premium,2021,Q1-2021
3/17/2022,1/11/2021,AZBO,0.2803,0.28,Premium,2021,Q1-2021
3/17/2022,1/12/2021,AZBO,0.276107,0.28,Premium,2021,Q1-2021
3/17/2022,1/13/2021,AZBO,0.226013,0.23,Premium,2021,Q1-2021
3/17/2022,1/14/2021,AZBO,0.1731,0.17,Premium,2021,Q1-2021
3/17/2022,1/15/2021,AZBO,0.320315,0.32,Premium,2021,Q1-2021
3/17/2022,1/19/2021,AZBO,0.230517,0.23,Premium,2021,Q1-2021
3/17/2022,1/20/2021,AZBO,0.222892,0.22,Premium,2021,Q1-2021
3/17/2022,1/21/2021,AZBO,0.197597,0.2,Premium,2021,Q1-2021
3/17/2022,1/22/2021,AZBO,0.15781,0.16,Premium,2021,Q1-2021
3/17/2022,1/25/2021,AZBO,0.156392,0.16,Premium,2021,Q1-2021
3/17/2022,1/26/2021,AZBO,0.128641,0.13,Premium,2021,Q1-2021
3/17/2022,1/27/2021,AZBO,0.59994,0.6,Premium,2021,Q1-2021
3/17/2022,1/28/2021,AZBO,0.184821,0.18,Premium,2021,Q1-2021
3/17/2022,1/29/2021,AZBO,0.328662,0.33,Premium,2021,Q1-2021
3/17/2022,2/1/2021,AZBO,0.277616,0.28,Premium,2021,Q1-2021
3/17/2022,2/2/2021,AZBO,0.147092,0.15,Premium,2021,Q1-2021
3/17/2022,2/3/2021,AZBO,-0.006148,-0.01,Discount,2021,Q1-2021
3/17/2022,2/4/2021,AZBO,0.083609,0.08,Premium,2021,Q1-2021
3/17/2022,2/5/2021,AZBO,0.129184,0.13,Premium,2021,Q1-2021
3/17/2022,2/8/2021,AZBO,0.226657,0.23,Premium,2021,Q1-2021
3/17/2022,2/9/2021,AZBO,0.144012,0.14,Premium,2021,Q1-2021
3/17/2022,2/10/2021,AZBO,0.047897,0.05,Premium,2021,Q1-2021
3/17/2022,2/11/2021,AZBO,0.08468,0.08,Premium,2021,Q1-2021
3/17/2022,2/12/2021,AZBO,0.097953,0.1,Premium,2021,Q1-2021
3/17/2022,2/16/2021,AZBO,0.136245,0.14,Premium,2021,Q1-2021
3/17/2022,2/17/2021,AZBO,0.03905,0.04,Premium,2021,Q1-2021
3/17/2022,2/18/2021,AZBO,0.025289,0.03,Premium,2021,Q1-2021
3/17/2022,2/19/2021,AZBO,0.009962,0.01,Premium,2021,Q1-2021
3/17/2022,2/22/2021,AZBO,0.06753,0.07,Premium,2021,Q1-2021
3/17/2022,2/23/2021,AZBO,-0.060583,-0.06,Discount,2021,Q1-2021
3/17/2022,2/24/2021,AZBO,-0.068799,-0.07,Discount,2021,Q1-2021
3/17/2022,2/25/2021,AZBO,0.098173,0.1,Premium,2021,Q1-2021
3/17/2022,2/26/2021,AZBO,0.113147,0.11,Premium,2021,Q1-2021
3/17/2022,3/1/2021,AZBO,0.047432,0.05,Premium,2021,Q1-2021
3/17/2022,3/2/2021,AZBO,0.130961,0.13,Premium,2021,Q1-2021
3/17/2022,3/3/2021,AZBO,0.187901,0.19,Premium,2021,Q1-2021
3/17/2022,3/4/2021,AZBO,-0.016959,-0.02,Discount,2021,Q1-2021
3/17/2022,3/5/2021,AZBO,-0.006133,-0.01,Discount,2021,Q1-2021
3/17/2022,3/8/2021,AZBO,-0.01763,-0.02,Discount,2021,Q1-2021
3/17/2022,3/9/2021,AZBO,0.056201,0.06,Premium,2021,Q1-2021
3/17/2022,3/10/2021,AZBO,0.120374,0.12,Premium,2021,Q1-2021
3/17/2022,3/11/2021,AZBO,0.033925,0.03,Premium,2021,Q1-2021
3/17/2022,3/12/2021,AZBO,-0.009141,-0.01,Discount,2021,Q1-2021
3/17/2022,3/15/2021,AZBO,-0.034226,-0.03,Discount,2021,Q1-2021
3/17/2022,3/16/2021,AZBO,0.019008,0.02,Premium,2021,Q1-2021
3/17/2022,3/17/2021,AZBO,-0.058469,-0.06,Discount,2021,Q1-2021
3/17/2022,3/18/2021,AZBO,-0.006473,-0.01,Discount,2021,Q1-2021
3/17/2022,3/19/2021,AZBO,0.086058,0.09,Premium,2021,Q1-2021
3/17/2022,3/22/2021,AZBO,0.087793,0.09,Premium,2021,Q1-2021
3/17/2022,3/23/2021,AZBO,-0.118134,-0.12,Discount,2021,Q1-2021
3/17/2022,3/24/2021,AZBO,0.102804,0.1,Premium,2021,Q1-2021
3/17/2022,3/25/2021,AZBO,0.036494,0.04,Premium,2021,Q1-2021
3/17/2022,3/26/2021,AZBO,-0.005682,-0.01,Discount,2021,Q1-2021
3/17/2022,3/29/2021,AZBO,-0.038636,-0.04,Discount,2021,Q1-2021
3/17/2022,3/30/2021,AZBO,-0.134769,-0.13,Discount,2021,Q1-2021
3/17/2022,3/31/2021,AZBO,-0.015143,-0.02,Discount,2021,Q1-2021
3/17/2022,4/1/2021,AZBO,-0.004157,0,NAV,2021,Q2-2021
3/17/2022,4/5/2021,AZBO,-0.12435,-0.12,Discount,2021,Q2-2021
3/17/2022,4/6/2021,AZBO,-0.102121,-0.1,Discount,2021,Q2-2021
3/17/2022,4/7/2021,AZBO,-0.022619,-0.02,Discount,2021,Q2-2021
3/17/2022,4/8/2021,AZBO,-0.098264,-0.1,Discount,2021,Q2-2021
3/17/2022,4/9/2021,AZBO,-0.026734,-0.03,Discount,2021,Q2-2021
3/17/2022,4/12/2021,AZBO,-0.163198,-0.16,Discount,2021,Q2-2021
3/17/2022,4/13/2021,AZBO,-0.023338,-0.02,Discount,2021,Q2-2021
3/17/2022,4/14/2021,AZBO,-0.187219,-0.19,Discount,2021,Q2-2021
3/17/2022,4/15/2021,AZBO,-0.094361,-0.09,Discount,2021,Q2-2021
3/17/2022,4/16/2021,AZBO,-0.08644,-0.09,Discount,2021,Q2-2021
3/17/2022,4/19/2021,AZBO,-0.0801,-0.08,Discount,2021,Q2-2021
3/17/2022,4/20/2021,AZBO,-0.039156,-0.04,Discount,2021,Q2-2021
3/17/2022,4/21/2021,AZBO,0.062045,0.06,Premium,2021,Q2-2021
3/17/2022,4/22/2021,AZBO,0.120582,0.12,Premium,2021,Q2-2021
3/17/2022,4/23/2021,AZBO,0.017662,0.02,Premium,2021,Q2-2021
3/17/2022,4/26/2021,AZBO,0.016532,0.02,Premium,2021,Q2-2021
3/17/2022,4/27/2021,AZBO,0.093232,0.09,Premium,2021,Q2-2021
3/17/2022,4/28/2021,AZBO,0.01465,0.01,Premium,2021,Q2-2021
3/17/2022,4/29/2021,AZBO,0.058206,0.06,Premium,2021,Q2-2021
3/17/2022,4/30/2021,AZBO,0.025932,0.03,Premium,2021,Q2-2021
3/17/2022,5/3/2021,AZBO,-0.014643,-0.01,Discount,2021,Q2-2021
3/17/2022,5/4/2021,AZBO,0.079386,0.08,Premium,2021,Q2-2021
3/17/2022,5/5/2021,AZBO,0.037587,0.04,Premium,2021,Q2-2021
3/17/2022,5/6/2021,AZBO,0.057841,0.06,Premium,2021,Q2-2021
3/17/2022,5/7/2021,AZBO,0.048392,0.05,Premium,2021,Q2-2021
3/17/2022,5/10/2021,AZBO,0.084507,0.08,Premium,2021,Q2-2021
3/17/2022,5/11/2021,AZBO,0.039128,0.04,Premium,2021,Q2-2021
3/17/2022,5/12/2021,AZBO,-0.03401,-0.03,Discount,2021,Q2-2021
3/17/2022,5/13/2021,AZBO,0.106282,0.11,Premium,2021,Q2-2021
3/17/2022,5/14/2021,AZBO,-0.072783,-0.07,Discount,2021,Q2-2021
3/17/2022,5/17/2021,AZBO,-0.124657,-0.12,Discount,2021,Q2-2021
3/17/2022,5/18/2021,AZBO,0.075636,0.08,Premium,2021,Q2-2021
3/17/2022,5/19/2021,AZBO,-0.011677,-0.01,Discount,2021,Q2-2021
3/17/2022,5/20/2021,AZBO,0.028203,0.03,Premium,2021,Q2-2021
3/17/2022,5/21/2021,AZBO,-0.010521,-0.01,Discount,2021,Q2-2021
3/17/2022,5/24/2021,AZBO,-0.017254,-0.02,Discount,2021,Q2-2021
3/17/2022,5/25/2021,AZBO,-0.003752,0,NAV,2021,Q2-2021
3/17/2022,5/26/2021,AZBO,-0.021743,-0.02,Discount,2021,Q2-2021
3/17/2022,5/27/2021,AZBO,-0.026964,-0.03,Discount,2021,Q2-2021
3/17/2022,5/28/2021,AZBO,-0.023964,-0.02,Discount,2021,Q2-2021
3/17/2022,6/1/2021,AZBO,-0.057292,-0.06,Discount,2021,Q2-2021
3/17/2022,6/2/2021,AZBO,-0.033335,-0.03,Discount,2021,Q2-2021
3/17/2022,6/3/2021,AZBO,-0.044208,-0.04,Discount,2021,Q2-2021
3/17/2022,6/4/2021,AZBO,-0.030317,-0.03,Discount,2021,Q2-2021
3/17/2022,6/7/2021,AZBO,-0.085288,-0.09,Discount,2021,Q2-2021
3/17/2022,6/8/2021,AZBO,0.000749,0,NAV,2021,Q2-2021
3/17/2022,6/9/2021,AZBO,-0.046403,-0.05,Discount,2021,Q2-2021
3/17/2022,6/10/2021,AZBO,-0.034406,-0.03,Discount,2021,Q2-2021
3/17/2022,6/11/2021,AZBO,0.010468,0.01,Premium,2021,Q2-2021
3/17/2022,6/14/2021,AZBO,-0.02915,-0.03,Discount,2021,Q2-2021
3/17/2022,6/15/2021,AZBO,-0.047855,-0.05,Discount,2021,Q2-2021
3/17/2022,6/16/2021,AZBO,-0.111777,-0.11,Discount,2021,Q2-2021
3/17/2022,6/17/2021,AZBO,-0.06843,-0.07,Discount,2021,Q2-2021
3/17/2022,6/18/2021,AZBO,-0.060705,-0.06,Discount,2021,Q2-2021
3/17/2022,6/21/2021,AZBO,0.002619,0,NAV,2021,Q2-2021
3/17/2022,6/22/2021,AZBO,0.001869,0,NAV,2021,Q2-2021
3/17/2022,6/23/2021,AZBO,-0.113868,-0.11,Discount,2021,Q2-2021
3/17/2022,6/24/2021,AZBO,-0.030617,-0.03,Discount,2021,Q2-2021
3/17/2022,6/25/2021,AZBO,-0.054106,-0.05,Discount,2021,Q2-2021
3/17/2022,6/28/2021,AZBO,-0.036562,-0.04,Discount,2021,Q2-2021
3/17/2022,6/29/2021,AZBO,-0.035815,-0.04,Discount,2021,Q2-2021
3/17/2022,6/30/2021,AZBO,-0.086136,-0.09,Discount,2021,Q2-2021
3/17/2022,7/1/2021,AZBO,-0.052967,-0.05,Discount,2021,Q3-2021
3/17/2022,7/2/2021,AZBO,-0.020882,-0.02,Discount,2021,Q3-2021
3/17/2022,7/6/2021,AZBO,-0.019769,-0.02,Discount,2021,Q3-2021
3/17/2022,7/7/2021,AZBO,-0.034311,-0.03,Discount,2021,Q3-2021
3/17/2022,7/8/2021,AZBO,-0.035828,-0.04,Discount,2021,Q3-2021
3/17/2022,7/9/2021,AZBO,-0.004102,0,NAV,2021,Q3-2021
3/17/2022,7/12/2021,AZBO,-0.135341,-0.14,Discount,2021,Q3-2021
3/17/2022,7/13/2021,AZBO,0.077212,0.08,Premium,2021,Q3-2021
3/17/2022,7/14/2021,AZBO,-0.049207,-0.05,Discount,2021,Q3-2021
3/17/2022,7/15/2021,AZBO,0.041381,0.04,Premium,2021,Q3-2021
3/17/2022,7/16/2021,AZBO,0.047737,0.05,Premium,2021,Q3-2021
3/17/2022,7/19/2021,AZBO,-0.026925,-0.03,Discount,2021,Q3-2021
3/17/2022,7/20/2021,AZBO,0.158703,0.16,Premium,2021,Q3-2021
3/17/2022,7/21/2021,AZBO,0.085415,0.09,Premium,2021,Q3-2021
3/17/2022,7/22/2021,AZBO,0.110032,0.11,Premium,2021,Q3-2021
3/17/2022,7/23/2021,AZBO,0.02571,0.03,Premium,2021,Q3-2021
3/17/2022,7/26/2021,AZBO,0.123338,0.12,Premium,2021,Q3-2021
3/17/2022,7/27/2021,AZBO,0.223797,0.22,Premium,2021,Q3-2021
3/17/2022,7/28/2021,AZBO,0.167754,0.17,Premium,2021,Q3-2021
3/17/2022,7/29/2021,AZBO,0.13187,0.13,Premium,2021,Q3-2021
3/17/2022,7/30/2021,AZBO,0.093535,0.09,Premium,2021,Q3-2021
3/17/2022,8/2/2021,AZBO,0.066686,0.07,Premium,2021,Q3-2021
3/17/2022,8/3/2021,AZBO,0.002233,0,NAV,2021,Q3-2021
3/17/2022,8/4/2021,AZBO,0.08008,0.08,Premium,2021,Q3-2021
3/17/2022,8/5/2021,AZBO,0.059209,0.06,Premium,2021,Q3-2021
3/17/2022,8/6/2021,AZBO,0.075578,0.08,Premium,2021,Q3-2021
3/17/2022,8/9/2021,AZBO,0.070735,0.07,Premium,2021,Q3-2021
3/17/2022,8/10/2021,AZBO,-0.002605,0,NAV,2021,Q3-2021
3/17/2022,8/11/2021,AZBO,0.015258,0.02,Premium,2021,Q3-2021
3/17/2022,8/12/2021,AZBO,0.013764,0.01,Premium,2021,Q3-2021
3/17/2022,8/13/2021,AZBO,-0.053543,-0.05,Discount,2021,Q3-2021
3/17/2022,8/16/2021,AZBO,0.00558,0.01,Premium,2021,Q3-2021
3/17/2022,8/17/2021,AZBO,-0.025296,-0.03,Discount,2021,Q3-2021
3/17/2022,8/18/2021,AZBO,0.086416,0.09,Premium,2021,Q3-2021
3/17/2022,8/19/2021,AZBO,0.012655,0.01,Premium,2021,Q3-2021
3/17/2022,8/20/2021,AZBO,0.110904,0.11,Premium,2021,Q3-2021
3/17/2022,8/23/2021,AZBO,0.083325,0.08,Premium,2021,Q3-2021
3/17/2022,8/24/2021,AZBO,0.049086,0.05,Premium,2021,Q3-2021
3/17/2022,8/25/2021,AZBO,0.087388,0.09,Premium,2021,Q3-2021
3/17/2022,8/26/2021,AZBO,0.100789,0.1,Premium,2021,Q3-2021
3/17/2022,8/27/2021,AZBO,0.061365,0.06,Premium,2021,Q3-2021
3/17/2022,8/30/2021,AZBO,0.042389,0.04,Premium,2021,Q3-2021
3/17/2022,8/31/2021,AZBO,0.039793,0.04,Premium,2021,Q3-2021
3/17/2022,9/1/2021,AZBO,0.012269,0.01,Premium,2021,Q3-2021
3/17/2022,9/2/2021,AZBO,0.060981,0.06,Premium,2021,Q3-2021
3/17/2022,9/3/2021,AZBO,0.036064,0.04,Premium,2021,Q3-2021
3/17/2022,9/7/2021,AZBO,0.043505,0.04,Premium,2021,Q3-2021
3/17/2022,9/8/2021,AZBO,0.032718,0.03,Premium,2021,Q3-2021
3/17/2022,9/9/2021,AZBO,0.029371,0.03,Premium,2021,Q3-2021
3/17/2022,9/10/2021,AZBO,0.086304,0.09,Premium,2021,Q3-2021
3/17/2022,9/13/2021,AZBO,0.022302,0.02,Premium,2021,Q3-2021
3/17/2022,9/14/2021,AZBO,0.07326,0.07,Premium,2021,Q3-2021
3/17/2022,9/15/2021,AZBO,-0.020082,-0.02,Discount,2021,Q3-2021
3/17/2022,9/16/2021,AZBO,-0.017847,-0.02,Discount,2021,Q3-2021
3/17/2022,9/17/2021,AZBO,-0.019338,-0.02,Discount,2021,Q3-2021
3/17/2022,9/20/2021,AZBO,-0.028643,-0.03,Discount,2021,Q3-2021
3/17/2022,9/21/2021,AZBO,0.001116,0,NAV,2021,Q3-2021
3/17/2022,9/22/2021,AZBO,-0.008926,-0.01,Discount,2021,Q3-2021
3/17/2022,9/23/2021,AZBO,-0.031966,-0.03,Discount,2021,Q3-2021
3/17/2022,9/24/2021,AZBO,0.078055,0.08,Premium,2021,Q3-2021
3/17/2022,9/27/2021,AZBO,0.13425,0.13,Premium,2021,Q3-2021
3/17/2022,9/28/2021,AZBO,0.02901,0.03,Premium,2021,Q3-2021
3/17/2022,9/29/2021,AZBO,-0.016713,-0.02,Discount,2021,Q3-2021
3/17/2022,9/30/2021,AZBO,0.104492,0.1,Premium,2021,Q3-2021
3/17/2022,10/1/2021,AZBO,0.463985,0.46,Premium,2021,Q4-2021
3/17/2022,10/4/2021,AZBO,0.023467,0.02,Premium,2021,Q4-2021
3/17/2022,10/5/2021,AZBO,0.097999,0.1,Premium,2021,Q4-2021
3/17/2022,10/6/2021,AZBO,0.337174,0.34,Premium,2021,Q4-2021
3/17/2022,10/7/2021,AZBO,-0.104196,-0.1,Discount,2021,Q4-2021
3/17/2022,10/8/2021,AZBO,0.012567,0.01,Premium,2021,Q4-2021
3/17/2022,10/11/2021,AZBO,0.047409,0.05,Premium,2021,Q4-2021
3/17/2022,10/12/2021,AZBO,0.041506,0.04,Premium,2021,Q4-2021
3/17/2022,10/13/2021,AZBO,-0.002218,0,NAV,2021,Q4-2021
3/17/2022,10/14/2021,AZBO,-0.020231,-0.02,Discount,2021,Q4-2021
3/17/2022,10/15/2021,AZBO,0.063171,0.06,Premium,2021,Q4-2021
3/17/2022,10/18/2021,AZBO,0.106842,0.11,Premium,2021,Q4-2021
3/17/2022,10/19/2021,AZBO,0.056766,0.06,Premium,2021,Q4-2021
3/17/2022,10/20/2021,AZBO,0.114898,0.11,Premium,2021,Q4-2021
3/17/2022,10/21/2021,AZBO,0.128329,0.13,Premium,2021,Q4-2021
3/17/2022,10/22/2021,AZBO,0.08189,0.08,Premium,2021,Q4-2021
3/17/2022,10/25/2021,AZBO,0.075212,0.08,Premium,2021,Q4-2021
3/17/2022,10/26/2021,AZBO,-0.002921,0,NAV,2021,Q4-2021
3/17/2022,10/27/2021,AZBO,0.242791,0.24,Premium,2021,Q4-2021
3/17/2022,10/28/2021,AZBO,0.196779,0.2,Premium,2021,Q4-2021
3/17/2022,10/29/2021,AZBO,0.162684,0.16,Premium,2021,Q4-2021
3/17/2022,11/1/2021,AZBO,0.298126,0.3,Premium,2021,Q4-2021
3/17/2022,11/2/2021,AZBO,0.132535,0.13,Premium,2021,Q4-2021
3/17/2022,11/3/2021,AZBO,0.166884,0.17,Premium,2021,Q4-2021
3/17/2022,11/4/2021,AZBO,0.132978,0.13,Premium,2021,Q4-2021
3/17/2022,11/5/2021,AZBO,0.165701,0.17,Premium,2021,Q4-2021
3/17/2022,11/8/2021,AZBO,-0.091569,-0.09,Discount,2021,Q4-2021
3/17/2022,11/9/2021,AZBO,0.183375,0.18,Premium,2021,Q4-2021
3/17/2022,11/10/2021,AZBO,0.141265,0.14,Premium,2021,Q4-2021
3/17/2022,11/11/2021,AZBO,0.060047,0.06,Premium,2021,Q4-2021
3/17/2022,11/12/2021,AZBO,0.107173,0.11,Premium,2021,Q4-2021
3/17/2022,11/15/2021,AZBO,0.06324,0.06,Premium,2021,Q4-2021
3/17/2022,11/16/2021,AZBO,0.217263,0.22,Premium,2021,Q4-2021
3/17/2022,11/17/2021,AZBO,0.163726,0.16,Premium,2021,Q4-2021
3/17/2022,11/18/2021,AZBO,0.147666,0.15,Premium,2021,Q4-2021
3/17/2022,11/19/2021,AZBO,0.103304,0.1,Premium,2021,Q4-2021
3/17/2022,11/22/2021,AZBO,0.297888,0.3,Premium,2021,Q4-2021
3/17/2022,11/23/2021,AZBO,0.180624,0.18,Premium,2021,Q4-2021
3/17/2022,11/24/2021,AZBO,0.116757,0.12,Premium,2021,Q4-2021
3/17/2022,11/26/2021,AZBO,0.404589,0.4,Premium,2021,Q4-2021
3/17/2022,11/29/2021,AZBO,0.149534,0.15,Premium,2021,Q4-2021
3/17/2022,11/30/2021,AZBO,0.004772,0,NAV,2021,Q4-2021
3/17/2022,12/1/2021,AZBO,0.346782,0.35,Premium,2021,Q4-2021
3/17/2022,12/2/2021,AZBO,0.222482,0.22,Premium,2021,Q4-2021
3/17/2022,12/3/2021,AZBO,-0.076306,-0.08,Discount,2021,Q4-2021
3/17/2022,12/6/2021,AZBO,0.171628,0.17,Premium,2021,Q4-2021
3/17/2022,12/7/2021,AZBO,0.08669,0.09,Premium,2021,Q4-2021
3/17/2022,12/8/2021,AZBO,0.157531,0.16,Premium,2021,Q4-2021
3/17/2022,12/9/2021,AZBO,0.196868,0.2,Premium,2021,Q4-2021
3/17/2022,12/10/2021,AZBO,0.197391,0.2,Premium,2021,Q4-2021
3/17/2022,12/13/2021,AZBO,0.212046,0.21,Premium,2021,Q4-2021
3/17/2022,12/14/2021,AZBO,0.137342,0.14,Premium,2021,Q4-2021
3/17/2022,12/15/2021,AZBO,0.159625,0.16,Premium,2021,Q4-2021
3/17/2022,12/16/2021,AZBO,0.162929,0.16,Premium,2021,Q4-2021
3/17/2022,12/17/2021,AZBO,0.070476,0.07,Premium,2021,Q4-2021
3/17/2022,12/20/2021,AZBO,-0.163864,-0.16,Discount,2021,Q4-2021
3/17/2022,12/21/2021,AZBO,0.244775,0.24,Premium,2021,Q4-2021
3/17/2022,12/22/2021,AZBO,0.162603,0.16,Premium,2021,Q4-2021
3/17/2022,12/23/2021,AZBO,0.226592,0.23,Premium,2021,Q4-2021
3/17/2022,12/27/2021,AZBO,0.147025,0.15,Premium,2021,Q4-2021
3/17/2022,12/28/2021,AZBO,0.168728,0.17,Premium,2021,Q4-2021
3/17/2022,12/29/2021,AZBO,0.142596,0.14,Premium,2021,Q4-2021
3/17/2022,12/30/2021,AZBO,0.233159,0.23,Premium,2021,Q4-2021
3/17/2022,12/31/2021,AZBO,0.105965,0.11,Premium,2021,Q4-2021
3/17/2022,10/1/2021,SIXO,0.140203,0.14,Premium,2021,Q4-2021
3/17/2022,10/4/2021,SIXO,-0.030062,-0.03,Discount,2021,Q4-2021
3/17/2022,10/5/2021,SIXO,0.132739,0.13,Premium,2021,Q4-2021
3/17/2022,10/6/2021,SIXO,0.053714,0.05,Premium,2021,Q4-2021
3/17/2022,10/7/2021,SIXO,-0.030908,-0.03,Discount,2021,Q4-2021
3/17/2022,10/8/2021,SIXO,-0.02061,-0.02,Discount,2021,Q4-2021
3/17/2022,10/11/2021,SIXO,0.158758,0.16,Premium,2021,Q4-2021
3/17/2022,10/12/2021,SIXO,0.126553,0.13,Premium,2021,Q4-2021
3/17/2022,10/13/2021,SIXO,0.069458,0.07,Premium,2021,Q4-2021
3/17/2022,10/14/2021,SIXO,-0.002757,0,NAV,2021,Q4-2021
3/17/2022,10/15/2021,SIXO,0.109643,0.11,Premium,2021,Q4-2021
3/17/2022,10/18/2021,SIXO,0.037683,0.04,Premium,2021,Q4-2021
3/17/2022,10/19/2021,SIXO,0.010179,0.01,Premium,2021,Q4-2021
3/17/2022,10/20/2021,SIXO,0.051235,0.05,Premium,2021,Q4-2021
3/17/2022,10/21/2021,SIXO,-0.010146,-0.01,Discount,2021,Q4-2021
3/17/2022,10/22/2021,SIXO,0.124682,0.12,Premium,2021,Q4-2021
3/17/2022,10/25/2021,SIXO,0.145825,0.15,Premium,2021,Q4-2021
3/17/2022,10/26/2021,SIXO,0.172281,0.17,Premium,2021,Q4-2021
3/17/2022,10/27/2021,SIXO,0.089026,0.09,Premium,2021,Q4-2021
3/17/2022,10/28/2021,SIXO,0.119626,0.12,Premium,2021,Q4-2021
3/17/2022,10/29/2021,SIXO,0.066945,0.07,Premium,2021,Q4-2021
3/17/2022,11/1/2021,SIXO,-0.033447,-0.03,Discount,2021,Q4-2021
3/17/2022,11/2/2021,SIXO,0.021757,0.02,Premium,2021,Q4-2021
3/17/2022,11/3/2021,SIXO,0.074827,0.07,Premium,2021,Q4-2021
3/17/2022,11/4/2021,SIXO,0.03912,0.04,Premium,2021,Q4-2021
3/17/2022,11/5/2021,SIXO,0.075156,0.08,Premium,2021,Q4-2021
3/17/2022,11/8/2021,SIXO,0.191009,0.19,Premium,2021,Q4-2021
3/17/2022,11/9/2021,SIXO,0.200867,0.2,Premium,2021,Q4-2021
3/17/2022,11/10/2021,SIXO,0.062126,0.06,Premium,2021,Q4-2021
3/17/2022,11/11/2021,SIXO,0.057065,0.06,Premium,2021,Q4-2021
3/17/2022,11/12/2021,SIXO,0.052659,0.05,Premium,2021,Q4-2021
3/17/2022,11/15/2021,SIXO,-0.044915,-0.04,Discount,2021,Q4-2021
3/17/2022,11/16/2021,SIXO,-0.029016,-0.03,Discount,2021,Q4-2021
3/17/2022,11/17/2021,SIXO,0.032919,0.03,Premium,2021,Q4-2021
3/17/2022,11/18/2021,SIXO,-0.013933,-0.01,Discount,2021,Q4-2021
3/17/2022,11/19/2021,SIXO,0.128285,0.13,Premium,2021,Q4-2021
3/17/2022,11/22/2021,SIXO,0.069383,0.07,Premium,2021,Q4-2021
3/17/2022,11/23/2021,SIXO,0.087555,0.09,Premium,2021,Q4-2021
3/17/2022,11/24/2021,SIXO,0,0,NAV,2021,Q4-2021
3/17/2022,11/26/2021,SIXO,0.365569,0.37,Premium,2021,Q4-2021
3/17/2022,11/29/2021,SIXO,0.097514,0.1,Premium,2021,Q4-2021
3/17/2022,11/30/2021,SIXO,-0.141817,-0.14,Discount,2021,Q4-2021
3/17/2022,12/1/2021,SIXO,0.326962,0.33,Premium,2021,Q4-2021
3/17/2022,12/2/2021,SIXO,0.025434,0.03,Premium,2021,Q4-2021
3/17/2022,12/3/2021,SIXO,0.059779,0.06,Premium,2021,Q4-2021
3/17/2022,12/6/2021,SIXO,0.092643,0.09,Premium,2021,Q4-2021
3/17/2022,12/7/2021,SIXO,-0.003101,0,NAV,2021,Q4-2021
3/17/2022,12/8/2021,SIXO,0.080111,0.08,Premium,2021,Q4-2021
3/17/2022,12/9/2021,SIXO,0.141964,0.14,Premium,2021,Q4-2021
3/17/2022,12/10/2021,SIXO,0.068409,0.07,Premium,2021,Q4-2021
3/17/2022,12/13/2021,SIXO,0.165101,0.17,Premium,2021,Q4-2021
3/17/2022,12/14/2021,SIXO,0.107605,0.11,Premium,2021,Q4-2021
3/17/2022,12/15/2021,SIXO,0.00657,0.01,Premium,2021,Q4-2021
3/17/2022,12/16/2021,SIXO,0.061969,0.06,Premium,2021,Q4-2021
3/17/2022,12/17/2021,SIXO,0.069917,0.07,Premium,2021,Q4-2021
3/17/2022,12/20/2021,SIXO,-0.005847,-0.01,Discount,2021,Q4-2021
3/17/2022,12/21/2021,SIXO,0.107351,0.11,Premium,2021,Q4-2021
3/17/2022,12/22/2021,SIXO,0.074156,0.07,Premium,2021,Q4-2021
3/17/2022,12/23/2021,SIXO,0.052792,0.05,Premium,2021,Q4-2021
3/17/2022,12/27/2021,SIXO,-0.010374,-0.01,Discount,2021,Q4-2021
3/17/2022,12/28/2021,SIXO,0.047651,0.05,Premium,2021,Q4-2021
3/17/2022,12/29/2021,SIXO,0.051062,0.05,Premium,2021,Q4-2021
3/17/2022,12/30/2021,SIXO,0.133332,0.13,Premium,2021,Q4-2021
3/17/2022,12/31/2021,SIXO,-0.002686,0,NAV,2021,Q4-2021
